Entity,Code,Date,Restrictions on gatherings (OxBSG)
Barbados,BRB,2020-01-21,0
Barbados,BRB,2020-01-22,0
Barbados,BRB,2020-01-23,0
Barbados,BRB,2020-01-24,0
Barbados,BRB,2020-01-25,0
Barbados,BRB,2020-01-26,0
Barbados,BRB,2020-01-27,0
Barbados,BRB,2020-01-28,0
Barbados,BRB,2020-01-29,0
Barbados,BRB,2020-01-30,0
Barbados,BRB,2020-01-31,0
Barbados,BRB,2020-02-01,0
Barbados,BRB,2020-02-02,0
Barbados,BRB,2020-02-03,0
Barbados,BRB,2020-02-04,0
Barbados,BRB,2020-02-05,0
Barbados,BRB,2020-02-06,0
Barbados,BRB,2020-02-07,0
Barbados,BRB,2020-02-08,0
Barbados,BRB,2020-02-09,0
Barbados,BRB,2020-02-10,0
Barbados,BRB,2020-02-11,0
Barbados,BRB,2020-02-12,0
Barbados,BRB,2020-02-13,0
Barbados,BRB,2020-02-14,0
Barbados,BRB,2020-02-15,0
Barbados,BRB,2020-02-16,0
Barbados,BRB,2020-02-17,0
Barbados,BRB,2020-02-18,0
Barbados,BRB,2020-02-19,0
Barbados,BRB,2020-02-20,0
Barbados,BRB,2020-02-21,0
Barbados,BRB,2020-02-22,0
Barbados,BRB,2020-02-23,0
Barbados,BRB,2020-02-24,0
Barbados,BRB,2020-02-25,0
Barbados,BRB,2020-02-26,0
Barbados,BRB,2020-02-27,0
Barbados,BRB,2020-02-28,0
Barbados,BRB,2020-02-29,0
Barbados,BRB,2020-03-01,0
Barbados,BRB,2020-03-02,0
Barbados,BRB,2020-03-03,0
Barbados,BRB,2020-03-04,0
Barbados,BRB,2020-03-05,0
Barbados,BRB,2020-03-06,0
Barbados,BRB,2020-03-07,0
Barbados,BRB,2020-03-08,0
Barbados,BRB,2020-03-09,0
Barbados,BRB,2020-03-10,0
Barbados,BRB,2020-03-11,0
Barbados,BRB,2020-03-12,0
Barbados,BRB,2020-03-13,0
Barbados,BRB,2020-03-14,0
Barbados,BRB,2020-03-15,0
Barbados,BRB,2020-03-16,0
Barbados,BRB,2020-03-17,3
Barbados,BRB,2020-03-18,3
Barbados,BRB,2020-03-19,3
Barbados,BRB,2020-03-20,3
Barbados,BRB,2020-03-21,3
Barbados,BRB,2020-03-22,3
Barbados,BRB,2020-03-23,3
Barbados,BRB,2020-03-24,3
Barbados,BRB,2020-03-25,3
Barbados,BRB,2020-03-26,3
Barbados,BRB,2020-03-27,3
Barbados,BRB,2020-03-28,3
Barbados,BRB,2020-03-29,3
Barbados,BRB,2020-03-30,3
Barbados,BRB,2020-03-31,3
Barbados,BRB,2020-04-01,3
Barbados,BRB,2020-04-02,3
Barbados,BRB,2020-04-03,4
Barbados,BRB,2020-04-04,4
Barbados,BRB,2020-04-05,4
Barbados,BRB,2020-04-06,4
Barbados,BRB,2020-04-07,4
Barbados,BRB,2020-04-08,4
Barbados,BRB,2020-04-09,4
Barbados,BRB,2020-04-10,4
Barbados,BRB,2020-04-11,4
Barbados,BRB,2020-04-12,4
Barbados,BRB,2020-04-13,4
Barbados,BRB,2020-04-14,4
Barbados,BRB,2020-04-15,4
Barbados,BRB,2020-04-16,4
Barbados,BRB,2020-04-17,4
Barbados,BRB,2020-04-18,4
Barbados,BRB,2020-04-19,4
Barbados,BRB,2020-04-20,4
Barbados,BRB,2020-04-21,4
Barbados,BRB,2020-04-22,4
Barbados,BRB,2020-04-23,4
Barbados,BRB,2020-04-24,4
Barbados,BRB,2020-04-25,4
Barbados,BRB,2020-04-26,4
Barbados,BRB,2020-04-27,4
Barbados,BRB,2020-04-28,4
Barbados,BRB,2020-04-29,4
Barbados,BRB,2020-04-30,4
Barbados,BRB,2020-05-01,4
Barbados,BRB,2020-05-02,4
Barbados,BRB,2020-05-03,4
Barbados,BRB,2020-05-04,4
Barbados,BRB,2020-05-05,4
Barbados,BRB,2020-05-06,4
Barbados,BRB,2020-05-07,4
Barbados,BRB,2020-05-08,4
Barbados,BRB,2020-05-09,4
Barbados,BRB,2020-05-10,4
Barbados,BRB,2020-05-11,4
Barbados,BRB,2020-05-12,4
Barbados,BRB,2020-05-13,4
Barbados,BRB,2020-05-14,4
Barbados,BRB,2020-05-15,4
Barbados,BRB,2020-05-16,4
Barbados,BRB,2020-05-17,4
Barbados,BRB,2020-05-18,4
Barbados,BRB,2020-05-19,4
Barbados,BRB,2020-05-20,4
Barbados,BRB,2020-05-21,4
Barbados,BRB,2020-05-22,4
Barbados,BRB,2020-05-23,4
Barbados,BRB,2020-05-24,4
Barbados,BRB,2020-05-25,4
Barbados,BRB,2020-05-26,4
Barbados,BRB,2020-05-27,4
Barbados,BRB,2020-05-28,4
Barbados,BRB,2020-05-29,4
Barbados,BRB,2020-05-30,4
Barbados,BRB,2020-05-31,4
Barbados,BRB,2020-06-01,3
Barbados,BRB,2020-06-02,3
Barbados,BRB,2020-06-03,3
Barbados,BRB,2020-06-04,3
Barbados,BRB,2020-06-05,3
Barbados,BRB,2020-06-06,3
Barbados,BRB,2020-06-07,3
Barbados,BRB,2020-06-08,3
Barbados,BRB,2020-06-09,3
Barbados,BRB,2020-06-10,3
Barbados,BRB,2020-06-11,3
Barbados,BRB,2020-06-12,3
Barbados,BRB,2020-06-13,3
Barbados,BRB,2020-06-14,3
Barbados,BRB,2020-06-15,2
Barbados,BRB,2020-06-16,2
Barbados,BRB,2020-06-17,2
Barbados,BRB,2020-06-18,2
Barbados,BRB,2020-06-19,2
Barbados,BRB,2020-06-20,2
Barbados,BRB,2020-06-21,2
Barbados,BRB,2020-06-22,2
Barbados,BRB,2020-06-23,2
Barbados,BRB,2020-06-24,2
Barbados,BRB,2020-06-25,2
Barbados,BRB,2020-06-26,2
Barbados,BRB,2020-06-27,2
Barbados,BRB,2020-06-28,2
Barbados,BRB,2020-06-29,2
Barbados,BRB,2020-06-30,2
Barbados,BRB,2020-07-01,2
Barbados,BRB,2020-07-02,2
Barbados,BRB,2020-07-03,2
Barbados,BRB,2020-07-04,2
Barbados,BRB,2020-07-05,2
Barbados,BRB,2020-07-06,2
Barbados,BRB,2020-07-07,2
Barbados,BRB,2020-07-08,2
Barbados,BRB,2020-07-09,2
Barbados,BRB,2020-07-10,2
Barbados,BRB,2020-07-11,2
Barbados,BRB,2020-07-12,2
Barbados,BRB,2020-07-13,2
Barbados,BRB,2020-07-14,2
Barbados,BRB,2020-07-15,2
Barbados,BRB,2020-07-16,2
Barbados,BRB,2020-07-17,2
Barbados,BRB,2020-07-18,2
Barbados,BRB,2020-07-19,2
Barbados,BRB,2020-07-20,2
Barbados,BRB,2020-07-21,2
Barbados,BRB,2020-07-22,2
Barbados,BRB,2020-07-23,2
Barbados,BRB,2020-07-24,2
Barbados,BRB,2020-07-25,2
Barbados,BRB,2020-07-26,2
Barbados,BRB,2020-07-27,2
Barbados,BRB,2020-07-28,2
Barbados,BRB,2020-07-29,2
Barbados,BRB,2020-07-30,2
Barbados,BRB,2020-07-31,2
Barbados,BRB,2020-08-01,2
Barbados,BRB,2020-08-02,2
Barbados,BRB,2020-08-03,2
Barbados,BRB,2020-08-04,2
Barbados,BRB,2020-08-05,2
Barbados,BRB,2020-08-06,2
Barbados,BRB,2020-08-07,2
Barbados,BRB,2020-08-08,2
Barbados,BRB,2020-08-09,2
Barbados,BRB,2020-08-10,2
Barbados,BRB,2020-08-11,2
Barbados,BRB,2020-08-12,2
Barbados,BRB,2020-08-13,2
Barbados,BRB,2020-08-14,2
Barbados,BRB,2020-08-15,2
Barbados,BRB,2020-08-16,2
Barbados,BRB,2020-08-17,2
Barbados,BRB,2020-08-18,2
Barbados,BRB,2020-08-19,2
Barbados,BRB,2020-08-20,2
Barbados,BRB,2020-08-21,2
Barbados,BRB,2020-08-22,2
Barbados,BRB,2020-08-23,2
Barbados,BRB,2020-08-24,2
Barbados,BRB,2020-08-25,2
Barbados,BRB,2020-08-26,2
Barbados,BRB,2020-08-27,2
Barbados,BRB,2020-08-28,2
Barbados,BRB,2020-08-29,2
Barbados,BRB,2020-08-30,2
Barbados,BRB,2020-08-31,2
Barbados,BRB,2020-09-01,2
Barbados,BRB,2020-09-02,2
Barbados,BRB,2020-09-03,2
Barbados,BRB,2020-09-04,2
Barbados,BRB,2020-09-05,2
Barbados,BRB,2020-09-06,2
Barbados,BRB,2020-09-07,2
Barbados,BRB,2020-09-08,2
Barbados,BRB,2020-09-09,2
Barbados,BRB,2020-09-10,2
Belarus,BLR,2020-01-01,0
Belarus,BLR,2020-01-02,0
Belarus,BLR,2020-01-03,0
Belarus,BLR,2020-01-04,0
Belarus,BLR,2020-01-05,0
Belarus,BLR,2020-01-06,0
Belarus,BLR,2020-01-07,0
Belarus,BLR,2020-01-08,0
Belarus,BLR,2020-01-09,0
Belarus,BLR,2020-01-10,0
Belarus,BLR,2020-01-11,0
Belarus,BLR,2020-01-12,0
Belarus,BLR,2020-01-13,0
Belarus,BLR,2020-01-14,0
Belarus,BLR,2020-01-15,0
Belarus,BLR,2020-01-16,0
Belarus,BLR,2020-01-17,0
Belarus,BLR,2020-01-18,0
Belarus,BLR,2020-01-19,0
Belarus,BLR,2020-01-20,0
Belarus,BLR,2020-01-21,0
Belarus,BLR,2020-01-22,0
Belarus,BLR,2020-01-23,0
Belarus,BLR,2020-01-24,0
Belarus,BLR,2020-01-25,0
Belarus,BLR,2020-01-26,0
Belarus,BLR,2020-01-27,0
Belarus,BLR,2020-01-28,0
Belarus,BLR,2020-01-29,0
Belarus,BLR,2020-01-30,0
Belarus,BLR,2020-01-31,0
Belarus,BLR,2020-02-01,0
Belarus,BLR,2020-02-02,0
Belarus,BLR,2020-02-03,0
Belarus,BLR,2020-02-04,0
Belarus,BLR,2020-02-05,0
Belarus,BLR,2020-02-06,0
Belarus,BLR,2020-02-07,0
Belarus,BLR,2020-02-08,0
Belarus,BLR,2020-02-09,0
Belarus,BLR,2020-02-10,0
Belarus,BLR,2020-02-11,0
Belarus,BLR,2020-02-12,0
Belarus,BLR,2020-02-13,0
Belarus,BLR,2020-02-14,0
Belarus,BLR,2020-02-15,0
Belarus,BLR,2020-02-16,0
Belarus,BLR,2020-02-17,0
Belarus,BLR,2020-02-18,0
Belarus,BLR,2020-02-19,0
Belarus,BLR,2020-02-20,0
Belarus,BLR,2020-02-21,0
Belarus,BLR,2020-02-22,0
Belarus,BLR,2020-02-23,0
Belarus,BLR,2020-02-24,0
Belarus,BLR,2020-02-25,0
Belarus,BLR,2020-02-26,0
Belarus,BLR,2020-02-27,0
Belarus,BLR,2020-02-28,0
Belarus,BLR,2020-02-29,0
Belarus,BLR,2020-03-01,0
Belarus,BLR,2020-03-02,0
Belarus,BLR,2020-03-03,0
Belarus,BLR,2020-03-04,0
Belarus,BLR,2020-03-05,0
Belarus,BLR,2020-03-06,0
Belarus,BLR,2020-03-07,0
Belarus,BLR,2020-03-08,0
Belarus,BLR,2020-03-09,0
Belarus,BLR,2020-03-10,0
Belarus,BLR,2020-03-11,0
Belarus,BLR,2020-03-12,0
Belarus,BLR,2020-03-13,0
Belarus,BLR,2020-03-14,0
Belarus,BLR,2020-03-15,0
Belarus,BLR,2020-03-16,0
Belarus,BLR,2020-03-17,0
Belarus,BLR,2020-03-18,0
Belarus,BLR,2020-03-19,0
Belarus,BLR,2020-03-20,0
Belarus,BLR,2020-03-21,0
Belarus,BLR,2020-03-22,0
Belarus,BLR,2020-03-23,0
Belarus,BLR,2020-03-24,0
Belarus,BLR,2020-03-25,0
Belarus,BLR,2020-03-26,0
Belarus,BLR,2020-03-27,0
Belarus,BLR,2020-03-28,0
Belarus,BLR,2020-03-29,0
Belarus,BLR,2020-03-30,0
Belarus,BLR,2020-03-31,0
Belarus,BLR,2020-04-01,0
Belarus,BLR,2020-04-02,0
Belarus,BLR,2020-04-03,0
Belarus,BLR,2020-04-04,0
Belarus,BLR,2020-04-05,0
Belarus,BLR,2020-04-06,0
Belarus,BLR,2020-04-07,0
Belarus,BLR,2020-04-08,0
Belarus,BLR,2020-04-09,0
Belarus,BLR,2020-04-10,0
Belarus,BLR,2020-04-11,0
Belarus,BLR,2020-04-12,0
Belarus,BLR,2020-04-13,0
Belarus,BLR,2020-04-14,0
Belarus,BLR,2020-04-15,0
Belarus,BLR,2020-04-16,0
Belarus,BLR,2020-04-17,0
Belarus,BLR,2020-04-18,0
Belarus,BLR,2020-04-19,0
Belarus,BLR,2020-04-20,0
Belarus,BLR,2020-04-21,0
Belarus,BLR,2020-04-22,0
Belarus,BLR,2020-04-23,0
Belarus,BLR,2020-04-24,0
Belarus,BLR,2020-04-25,0
Belarus,BLR,2020-04-26,0
Belarus,BLR,2020-04-27,0
Belarus,BLR,2020-04-28,0
Belarus,BLR,2020-04-29,0
Belarus,BLR,2020-04-30,0
Belarus,BLR,2020-05-01,0
Belarus,BLR,2020-05-02,0
Belarus,BLR,2020-05-03,0
Belarus,BLR,2020-05-04,0
Belarus,BLR,2020-05-05,0
Belarus,BLR,2020-05-06,0
Belarus,BLR,2020-05-07,0
Belarus,BLR,2020-05-08,0
Belarus,BLR,2020-05-09,0
Belarus,BLR,2020-05-10,0
Belarus,BLR,2020-05-11,0
Belarus,BLR,2020-05-12,0
Belarus,BLR,2020-05-13,0
Belarus,BLR,2020-05-14,0
Belarus,BLR,2020-05-15,0
Belarus,BLR,2020-05-16,0
Belarus,BLR,2020-05-17,0
Belarus,BLR,2020-05-18,0
Belarus,BLR,2020-05-19,0
Belarus,BLR,2020-05-20,0
Belarus,BLR,2020-05-21,0
Belarus,BLR,2020-05-22,0
Belarus,BLR,2020-05-23,0
Belarus,BLR,2020-05-24,0
Belarus,BLR,2020-05-25,0
Belarus,BLR,2020-05-26,0
Belarus,BLR,2020-05-27,0
Belarus,BLR,2020-05-28,0
Belarus,BLR,2020-05-29,0
Belarus,BLR,2020-05-30,0
Belarus,BLR,2020-05-31,0
Belarus,BLR,2020-06-01,0
Belarus,BLR,2020-06-02,0
Belarus,BLR,2020-06-03,0
Belarus,BLR,2020-06-04,0
Belarus,BLR,2020-06-05,0
Belarus,BLR,2020-06-06,0
Belarus,BLR,2020-06-07,0
Belarus,BLR,2020-06-08,0
Belarus,BLR,2020-06-09,0
Belarus,BLR,2020-06-10,0
Belarus,BLR,2020-06-11,0
Belarus,BLR,2020-06-12,0
Belarus,BLR,2020-06-13,0
Belarus,BLR,2020-06-14,0
Belarus,BLR,2020-06-15,0
Belarus,BLR,2020-06-16,0
Belarus,BLR,2020-06-17,0
Belarus,BLR,2020-06-18,0
Belarus,BLR,2020-06-19,0
Belarus,BLR,2020-06-20,0
Belarus,BLR,2020-06-21,0
Belarus,BLR,2020-06-22,0
Belarus,BLR,2020-06-23,0
Belarus,BLR,2020-06-24,0
Belarus,BLR,2020-06-25,0
Belarus,BLR,2020-06-26,0
Belarus,BLR,2020-06-27,0
Belarus,BLR,2020-06-28,0
Belarus,BLR,2020-06-29,0
Belarus,BLR,2020-06-30,0
Belarus,BLR,2020-07-01,0
Belarus,BLR,2020-07-02,0
Belarus,BLR,2020-07-03,0
Belarus,BLR,2020-07-04,0
Belarus,BLR,2020-07-05,0
Belarus,BLR,2020-07-06,0
Belarus,BLR,2020-07-07,0
Belarus,BLR,2020-07-08,0
Belarus,BLR,2020-07-09,0
Belarus,BLR,2020-07-10,0
Belarus,BLR,2020-07-11,0
Belarus,BLR,2020-07-12,0
Belarus,BLR,2020-07-13,0
Belarus,BLR,2020-07-14,0
Belarus,BLR,2020-07-15,0
Belarus,BLR,2020-07-16,0
Belarus,BLR,2020-07-17,0
Belarus,BLR,2020-07-18,0
Belarus,BLR,2020-07-19,0
Belarus,BLR,2020-07-20,0
Belarus,BLR,2020-07-21,0
Belarus,BLR,2020-07-22,0
Belarus,BLR,2020-07-23,0
Belarus,BLR,2020-07-24,0
Belarus,BLR,2020-07-25,0
Belarus,BLR,2020-07-26,0
Belarus,BLR,2020-07-27,0
Belarus,BLR,2020-07-28,0
Belarus,BLR,2020-07-29,0
Belarus,BLR,2020-07-30,0
Belarus,BLR,2020-07-31,0
Belarus,BLR,2020-08-01,0
Belarus,BLR,2020-08-02,0
Belarus,BLR,2020-08-03,0
Belarus,BLR,2020-08-04,0
Belarus,BLR,2020-08-05,0
Belarus,BLR,2020-08-06,0
Belarus,BLR,2020-08-07,0
Belarus,BLR,2020-08-08,0
Belarus,BLR,2020-08-09,0
Belarus,BLR,2020-08-10,0
Belarus,BLR,2020-08-11,0
Belarus,BLR,2020-08-12,0
Belarus,BLR,2020-08-13,0
Belarus,BLR,2020-08-14,0
Belarus,BLR,2020-08-15,0
Belarus,BLR,2020-08-16,0
Belarus,BLR,2020-08-17,0
Belarus,BLR,2020-08-18,0
Belarus,BLR,2020-08-19,0
Belarus,BLR,2020-08-20,0
Belarus,BLR,2020-08-21,0
Belarus,BLR,2020-08-22,0
Belarus,BLR,2020-08-23,0
Belarus,BLR,2020-08-24,0
Belarus,BLR,2020-08-25,0
Belarus,BLR,2020-08-26,0
Belarus,BLR,2020-08-27,0
Belarus,BLR,2020-08-28,0
Belarus,BLR,2020-08-29,0
Belarus,BLR,2020-08-30,0
Belarus,BLR,2020-08-31,0
Belarus,BLR,2020-09-01,0
Belarus,BLR,2020-09-02,0
Belarus,BLR,2020-09-03,0
Belarus,BLR,2020-09-04,0
Belarus,BLR,2020-09-05,0
Belarus,BLR,2020-09-06,0
Belarus,BLR,2020-09-07,0
Belgium,BEL,2020-01-01,0
Belgium,BEL,2020-01-02,0
Belgium,BEL,2020-01-03,0
Belgium,BEL,2020-01-04,0
Belgium,BEL,2020-01-05,0
Belgium,BEL,2020-01-06,0
Belgium,BEL,2020-01-07,0
Belgium,BEL,2020-01-08,0
Belgium,BEL,2020-01-09,0
Belgium,BEL,2020-01-10,0
Belgium,BEL,2020-01-11,0
Belgium,BEL,2020-01-12,0
Belgium,BEL,2020-01-13,0
Belgium,BEL,2020-01-14,0
Belgium,BEL,2020-01-15,0
Belgium,BEL,2020-01-16,0
Belgium,BEL,2020-01-17,0
Belgium,BEL,2020-01-18,0
Belgium,BEL,2020-01-19,0
Belgium,BEL,2020-01-20,0
Belgium,BEL,2020-01-21,0
Belgium,BEL,2020-01-22,0
Belgium,BEL,2020-01-23,0
Belgium,BEL,2020-01-24,0
Belgium,BEL,2020-01-25,0
Belgium,BEL,2020-01-26,0
Belgium,BEL,2020-01-27,0
Belgium,BEL,2020-01-28,0
Belgium,BEL,2020-01-29,0
Belgium,BEL,2020-01-30,0
Belgium,BEL,2020-01-31,0
Belgium,BEL,2020-02-01,0
Belgium,BEL,2020-02-02,0
Belgium,BEL,2020-02-03,0
Belgium,BEL,2020-02-04,0
Belgium,BEL,2020-02-05,0
Belgium,BEL,2020-02-06,0
Belgium,BEL,2020-02-07,0
Belgium,BEL,2020-02-08,0
Belgium,BEL,2020-02-09,0
Belgium,BEL,2020-02-10,0
Belgium,BEL,2020-02-11,0
Belgium,BEL,2020-02-12,0
Belgium,BEL,2020-02-13,0
Belgium,BEL,2020-02-14,0
Belgium,BEL,2020-02-15,0
Belgium,BEL,2020-02-16,0
Belgium,BEL,2020-02-17,0
Belgium,BEL,2020-02-18,0
Belgium,BEL,2020-02-19,0
Belgium,BEL,2020-02-20,0
Belgium,BEL,2020-02-21,0
Belgium,BEL,2020-02-22,0
Belgium,BEL,2020-02-23,0
Belgium,BEL,2020-02-24,0
Belgium,BEL,2020-02-25,0
Belgium,BEL,2020-02-26,0
Belgium,BEL,2020-02-27,0
Belgium,BEL,2020-02-28,0
Belgium,BEL,2020-02-29,0
Belgium,BEL,2020-03-01,0
Belgium,BEL,2020-03-02,0
Belgium,BEL,2020-03-03,0
Belgium,BEL,2020-03-04,0
Belgium,BEL,2020-03-05,0
Belgium,BEL,2020-03-06,0
Belgium,BEL,2020-03-07,0
Belgium,BEL,2020-03-08,0
Belgium,BEL,2020-03-09,0
Belgium,BEL,2020-03-10,0
Belgium,BEL,2020-03-11,0
Belgium,BEL,2020-03-12,0
Belgium,BEL,2020-03-13,0
Belgium,BEL,2020-03-14,0
Belgium,BEL,2020-03-15,0
Belgium,BEL,2020-03-16,0
Belgium,BEL,2020-03-17,0
Belgium,BEL,2020-03-18,4
Belgium,BEL,2020-03-19,4
Belgium,BEL,2020-03-20,4
Belgium,BEL,2020-03-21,4
Belgium,BEL,2020-03-22,4
Belgium,BEL,2020-03-23,4
Belgium,BEL,2020-03-24,4
Belgium,BEL,2020-03-25,4
Belgium,BEL,2020-03-26,4
Belgium,BEL,2020-03-27,4
Belgium,BEL,2020-03-28,4
Belgium,BEL,2020-03-29,4
Belgium,BEL,2020-03-30,4
Belgium,BEL,2020-03-31,4
Belgium,BEL,2020-04-01,4
Belgium,BEL,2020-04-02,4
Belgium,BEL,2020-04-03,4
Belgium,BEL,2020-04-04,4
Belgium,BEL,2020-04-05,4
Belgium,BEL,2020-04-06,4
Belgium,BEL,2020-04-07,4
Belgium,BEL,2020-04-08,4
Belgium,BEL,2020-04-09,4
Belgium,BEL,2020-04-10,4
Belgium,BEL,2020-04-11,4
Belgium,BEL,2020-04-12,4
Belgium,BEL,2020-04-13,4
Belgium,BEL,2020-04-14,4
Belgium,BEL,2020-04-15,4
Belgium,BEL,2020-04-16,4
Belgium,BEL,2020-04-17,4
Belgium,BEL,2020-04-18,4
Belgium,BEL,2020-04-19,4
Belgium,BEL,2020-04-20,4
Belgium,BEL,2020-04-21,4
Belgium,BEL,2020-04-22,4
Belgium,BEL,2020-04-23,4
Belgium,BEL,2020-04-24,4
Belgium,BEL,2020-04-25,4
Belgium,BEL,2020-04-26,4
Belgium,BEL,2020-04-27,4
Belgium,BEL,2020-04-28,4
Belgium,BEL,2020-04-29,4
Belgium,BEL,2020-04-30,4
Belgium,BEL,2020-05-01,4
Belgium,BEL,2020-05-02,4
Belgium,BEL,2020-05-03,4
Belgium,BEL,2020-05-04,4
Belgium,BEL,2020-05-05,4
Belgium,BEL,2020-05-06,4
Belgium,BEL,2020-05-07,4
Belgium,BEL,2020-05-08,4
Belgium,BEL,2020-05-09,4
Belgium,BEL,2020-05-10,4
Belgium,BEL,2020-05-11,4
Belgium,BEL,2020-05-12,4
Belgium,BEL,2020-05-13,4
Belgium,BEL,2020-05-14,4
Belgium,BEL,2020-05-15,4
Belgium,BEL,2020-05-16,4
Belgium,BEL,2020-05-17,4
Belgium,BEL,2020-05-18,4
Belgium,BEL,2020-05-19,4
Belgium,BEL,2020-05-20,4
Belgium,BEL,2020-05-21,4
Belgium,BEL,2020-05-22,4
Belgium,BEL,2020-05-23,4
Belgium,BEL,2020-05-24,4
Belgium,BEL,2020-05-25,4
Belgium,BEL,2020-05-26,4
Belgium,BEL,2020-05-27,4
Belgium,BEL,2020-05-28,4
Belgium,BEL,2020-05-29,4
Belgium,BEL,2020-05-30,4
Belgium,BEL,2020-05-31,4
Belgium,BEL,2020-06-01,4
Belgium,BEL,2020-06-02,4
Belgium,BEL,2020-06-03,4
Belgium,BEL,2020-06-04,4
Belgium,BEL,2020-06-05,4
Belgium,BEL,2020-06-06,4
Belgium,BEL,2020-06-07,4
Belgium,BEL,2020-06-08,3
Belgium,BEL,2020-06-09,3
Belgium,BEL,2020-06-10,3
Belgium,BEL,2020-06-11,3
Belgium,BEL,2020-06-12,3
Belgium,BEL,2020-06-13,3
Belgium,BEL,2020-06-14,3
Belgium,BEL,2020-06-15,3
Belgium,BEL,2020-06-16,3
Belgium,BEL,2020-06-17,3
Belgium,BEL,2020-06-18,3
Belgium,BEL,2020-06-19,3
Belgium,BEL,2020-06-20,3
Belgium,BEL,2020-06-21,3
Belgium,BEL,2020-06-22,3
Belgium,BEL,2020-06-23,3
Belgium,BEL,2020-06-24,3
Belgium,BEL,2020-06-25,3
Belgium,BEL,2020-06-26,3
Belgium,BEL,2020-06-27,3
Belgium,BEL,2020-06-28,3
Belgium,BEL,2020-06-29,3
Belgium,BEL,2020-06-30,3
Belgium,BEL,2020-07-01,3
Belgium,BEL,2020-07-02,3
Belgium,BEL,2020-07-03,3
Belgium,BEL,2020-07-04,3
Belgium,BEL,2020-07-05,3
Belgium,BEL,2020-07-06,3
Belgium,BEL,2020-07-07,3
Belgium,BEL,2020-07-08,3
Belgium,BEL,2020-07-09,3
Belgium,BEL,2020-07-10,3
Belgium,BEL,2020-07-11,3
Belgium,BEL,2020-07-12,3
Belgium,BEL,2020-07-13,3
Belgium,BEL,2020-07-14,3
Belgium,BEL,2020-07-15,3
Belgium,BEL,2020-07-16,3
Belgium,BEL,2020-07-17,3
Belgium,BEL,2020-07-18,3
Belgium,BEL,2020-07-19,3
Belgium,BEL,2020-07-20,3
Belgium,BEL,2020-07-21,3
Belgium,BEL,2020-07-22,3
Belgium,BEL,2020-07-23,3
Belgium,BEL,2020-07-24,3
Belgium,BEL,2020-07-25,3
Belgium,BEL,2020-07-26,3
Belgium,BEL,2020-07-27,3
Belgium,BEL,2020-07-28,3
Belgium,BEL,2020-07-29,4
Belgium,BEL,2020-07-30,4
Belgium,BEL,2020-07-31,4
Belgium,BEL,2020-08-01,4
Belgium,BEL,2020-08-02,4
Belgium,BEL,2020-08-03,4
Belgium,BEL,2020-08-04,4
Belgium,BEL,2020-08-05,4
Belgium,BEL,2020-08-06,4
Belgium,BEL,2020-08-07,4
Belgium,BEL,2020-08-08,4
Belgium,BEL,2020-08-09,4
Belgium,BEL,2020-08-10,4
Belgium,BEL,2020-08-11,4
Belgium,BEL,2020-08-12,4
Belgium,BEL,2020-08-13,4
Belgium,BEL,2020-08-14,4
Belgium,BEL,2020-08-15,4
Belgium,BEL,2020-08-16,4
Belgium,BEL,2020-08-17,4
Belgium,BEL,2020-08-18,4
Belgium,BEL,2020-08-19,4
Belgium,BEL,2020-08-20,4
Belgium,BEL,2020-08-21,4
Belgium,BEL,2020-08-22,4
Belgium,BEL,2020-08-23,4
Belgium,BEL,2020-08-24,4
Belgium,BEL,2020-08-25,4
Belgium,BEL,2020-08-26,4
Belgium,BEL,2020-08-27,4
Belgium,BEL,2020-08-28,4
Belgium,BEL,2020-08-29,4
Belgium,BEL,2020-08-30,4
Belgium,BEL,2020-08-31,4
Belgium,BEL,2020-09-01,4
Belgium,BEL,2020-09-02,4
Belgium,BEL,2020-09-03,4
Belgium,BEL,2020-09-04,4
Belgium,BEL,2020-09-05,4
Belgium,BEL,2020-09-06,4
Belgium,BEL,2020-09-07,4
Belize,BLZ,2020-01-01,0
Belize,BLZ,2020-01-02,0
Belize,BLZ,2020-01-03,0
Belize,BLZ,2020-01-04,0
Belize,BLZ,2020-01-05,0
Belize,BLZ,2020-01-06,0
Belize,BLZ,2020-01-07,0
Belize,BLZ,2020-01-08,0
Belize,BLZ,2020-01-09,0
Belize,BLZ,2020-01-10,0
Belize,BLZ,2020-01-11,0
Belize,BLZ,2020-01-12,0
Belize,BLZ,2020-01-13,0
Belize,BLZ,2020-01-14,0
Belize,BLZ,2020-01-15,0
Belize,BLZ,2020-01-16,0
Belize,BLZ,2020-01-17,0
Belize,BLZ,2020-01-18,0
Belize,BLZ,2020-01-19,0
Belize,BLZ,2020-01-20,0
Belize,BLZ,2020-01-21,0
Belize,BLZ,2020-01-22,0
Belize,BLZ,2020-01-23,0
Belize,BLZ,2020-01-24,0
Belize,BLZ,2020-01-25,0
Belize,BLZ,2020-01-26,0
Belize,BLZ,2020-01-27,0
Belize,BLZ,2020-01-28,0
Belize,BLZ,2020-01-29,0
Belize,BLZ,2020-01-30,0
Belize,BLZ,2020-01-31,0
Belize,BLZ,2020-02-01,0
Belize,BLZ,2020-02-02,0
Belize,BLZ,2020-02-03,0
Belize,BLZ,2020-02-04,0
Belize,BLZ,2020-02-05,0
Belize,BLZ,2020-02-06,0
Belize,BLZ,2020-02-07,0
Belize,BLZ,2020-02-08,0
Belize,BLZ,2020-02-09,0
