Entity,Code,Year,Continent,Date,Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly death growth (%),Weekly death growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
Afghanistan,AFG,,,2020-06-12,0.46214,,93.8461538461539,
Afghanistan,AFG,,,2020-06-13,0.50257,,117.460317460317,
Afghanistan,AFG,,,2020-06-14,0.45486,,58.974358974359,
Afghanistan,AFG,,,2020-06-15,0.41814,,14,
Afghanistan,AFG,,,2020-06-16,0.39986,,4.80769230769231,
Afghanistan,AFG,,,2020-06-17,0.39257,,-6.14035087719298,
Afghanistan,AFG,,,2020-06-18,0.36329,,-10.8108108108108,
Afghanistan,AFG,,,2020-06-19,0.44043,,-4.76190476190477,
Afghanistan,AFG,,,2020-06-20,0.37429,,-25.5474452554744,
Afghanistan,AFG,,,2020-06-21,0.433,,-4.83870967741935,
Afghanistan,AFG,,,2020-06-22,0.40357,,-3.50877192982456,
Afghanistan,AFG,,,2020-06-23,0.44029,,10.0917431192661,
Afghanistan,AFG,,,2020-06-24,0.466,,18.6915887850467,
Afghanistan,AFG,,,2020-06-25,0.49529,,36.3636363636364,
Afghanistan,AFG,,,2020-06-26,0.47329,,7.5,
Afghanistan,AFG,,,2020-06-27,0.49543,,32.3529411764706,
Afghanistan,AFG,,,2020-06-28,0.49186,,13.5593220338983,
Afghanistan,AFG,,,2020-06-29,0.51386,,27.2727272727273,
Afghanistan,AFG,,,2020-06-30,0.49543,,12.5,
Afghanistan,AFG,,,2020-07-01,0.46971,,0.787401574803148,
Afghanistan,AFG,,,2020-07-02,0.49543,,0,
Afghanistan,AFG,,,2020-07-03,0.48443,,2.32558139534884,
Afghanistan,AFG,,,2020-07-04,0.499,,0.740740740740731,
Afghanistan,AFG,,,2020-07-05,0.45129,,-8.2089552238806,
Afghanistan,AFG,,,2020-07-06,0.52471,,2.14285714285714,
Afghanistan,AFG,,,2020-07-07,0.68629,,38.5185185185185,
Afghanistan,AFG,,,2020-07-08,0.69729,,48.4375,
Afghanistan,AFG,,,2020-07-09,0.59829,,20.7407407407407,
Afghanistan,AFG,,,2020-07-10,0.55057,,13.6363636363636,
Afghanistan,AFG,,,2020-07-11,0.64229,,28.6764705882353,
Afghanistan,AFG,,,2020-07-12,0.67529,,49.5934959349593,
Afghanistan,AFG,,,2020-07-13,0.53586,,2.0979020979021,
Afghanistan,AFG,,,2020-07-14,0.33757,,-50.8021390374332,
Afghanistan,AFG,,,2020-07-15,0.4,,-42.6315789473684,
Afghanistan,AFG,,,2020-07-16,0.57614,,-3.68098159509203,
Afghanistan,AFG,,,2020-07-17,0.57971,,5.33333333333332,
Afghanistan,AFG,,,2020-07-18,0.56143,,-12.5714285714286,
Afghanistan,AFG,,,2020-07-19,0.56514,,-16.3043478260869,
Afghanistan,AFG,,,2020-07-20,0.62757,,17.1232876712329,
Afghanistan,AFG,,,2020-07-21,0.63857,,89.1304347826087,
Afghanistan,AFG,,,2020-07-22,0.53214,,33.0275229357798,
Afghanistan,AFG,,,2020-07-23,0.42929,,-25.4777070063694,
Afghanistan,AFG,,,2020-07-24,0.35229,,-39.2405063291139,
Afghanistan,AFG,,,2020-07-25,0.36329,,-35.2941176470588,
Afghanistan,AFG,,,2020-07-26,0.34857,,-38.3116883116883,
Afghanistan,AFG,,,2020-07-27,0.32286,,-48.5380116959064,
Afghanistan,AFG,,,2020-07-28,0.30829,,-51.7241379310345,
Afghanistan,AFG,,,2020-07-29,0.29729,,-44.1379310344828,
Afghanistan,AFG,,,2020-07-30,0.22029,,-48.7179487179487,
Afghanistan,AFG,,,2020-07-31,0.22029,,-37.5,
Afghanistan,AFG,,,2020-08-01,0.13586,,-62.6262626262626,
Afghanistan,AFG,,,2020-08-02,0.08814,,-74.7368421052632,
Afghanistan,AFG,,,2020-08-03,0.05514,,-82.9545454545455,
Afghanistan,AFG,,,2020-08-04,0.06614,,-78.5714285714286,
Afghanistan,AFG,,,2020-08-05,0.08443,,-71.604938271605,
Afghanistan,AFG,,,2020-08-06,0.09914,,-55,
Afghanistan,AFG,,,2020-08-07,0.09914,,-55,
Afghanistan,AFG,,,2020-08-08,0.08814,,-35.1351351351351,
Afghanistan,AFG,,,2020-08-09,0.10643,,20.8333333333333,
Afghanistan,AFG,,,2020-08-10,0.10271,,86.6666666666667,
Afghanistan,AFG,,,2020-08-11,0.088,,33.3333333333333,
Afghanistan,AFG,,,2020-08-12,0.18343,,117.391304347826,
Afghanistan,AFG,,,2020-08-13,0.20543,,107.407407407407,
Afghanistan,AFG,,,2020-08-14,0.23843,,140.740740740741,
Afghanistan,AFG,,,2020-08-15,0.20543,,133.333333333333,
Afghanistan,AFG,,,2020-08-16,0.21286,,100,
Afghanistan,AFG,,,2020-08-17,0.23114,,125,
Afghanistan,AFG,,,2020-08-18,0.23114,,162.5,
Afghanistan,AFG,,,2020-08-19,0.11371,,-38,
Afghanistan,AFG,,,2020-08-20,0.10643,,-48.2142857142857,
Afghanistan,AFG,,,2020-08-21,0.08071,,-66.1538461538461,
Afghanistan,AFG,,,2020-08-22,0.08071,,-60.7142857142857,
Afghanistan,AFG,,,2020-08-23,0.06229,,-70.6896551724138,
Afghanistan,AFG,,,2020-08-24,0.044,,-80.9523809523809,
Afghanistan,AFG,,,2020-08-25,0.08071,,-65.0793650793651,
Afghanistan,AFG,,,2020-08-26,0.08071,,-29.0322580645161,
Afghanistan,AFG,,,2020-08-27,0.066,,-37.9310344827586,
Afghanistan,AFG,,,2020-08-28,0.05871,,-27.2727272727273,
Afghanistan,AFG,,,2020-08-29,0.06243,,-22.7272727272727,
Afghanistan,AFG,,,2020-08-30,0.05514,,-11.7647058823529,
Afghanistan,AFG,,,2020-08-31,0.05514,,25,
Afghanistan,AFG,,,2020-09-01,0.03314,,-59.0909090909091,
Afghanistan,AFG,,,2020-09-02,0.03314,,-59.0909090909091,
Afghanistan,AFG,,,2020-09-03,0.02943,,-55.5555555555556,
Afghanistan,AFG,,,2020-09-04,0.03314,,-43.75,
Afghanistan,AFG,,,2020-09-05,0.02943,,-52.9411764705882,
Afghanistan,AFG,,,2020-09-06,0.02943,,-46.6666666666667,
Afghanistan,AFG,,,2020-09-07,0.03671,,-33.3333333333333,
Afghanistan,AFG,,,2020-09-08,0.033,,0,
Afghanistan,AFG,,,2020-09-09,0.044,,33.3333333333333,
Afghanistan,AFG,,,2020-09-10,0.04029,,37.5,
Afghanistan,AFG,,,2020-09-11,0.03657,,11.1111111111111,
Africa,,,,2020-03-16,,,600,
Africa,,,,2020-03-17,,,600,
Africa,,,,2020-03-18,,,1000,
Africa,,,,2020-03-19,,,600,
Africa,,,,2020-03-20,,,225,
Africa,,,,2020-03-21,,,280,
Africa,,,,2020-03-22,,,383.333333333333,
Africa,,,,2020-03-23,,,414.285714285714,
Africa,,,,2020-03-24,,,528.571428571429,
Africa,,,,2020-03-25,,,372.727272727273,
Africa,,,,2020-03-26,,,300,
Africa,,,,2020-03-27,,,415.384615384615,
Africa,,,,2020-03-28,,,315.789473684211,
Africa,,,,2020-03-29,,,206.896551724138,
Africa,,,,2020-03-30,,,175,
Africa,,,,2020-03-31,,,159.090909090909,
Africa,,,,2020-04-01,,,140.384615384615,
Africa,,,,2020-04-02,,,171.428571428571,
Africa,,,,2020-04-03,,,156.716417910448,
Africa,,,,2020-04-04,,,155.696202531646,
Africa,,,,2020-04-05,,,186.516853932584,
Africa,,,,2020-04-06,,,193.939393939394,
Africa,,,,2020-04-07,,,172.80701754386,
Africa,,,,2020-04-08,,,166.4,
Africa,,,,2020-04-09,,,129.605263157895,
Africa,,,,2020-04-10,,,117.441860465116,
Africa,,,,2020-04-11,,,91.0891089108911,
Africa,,,,2020-04-12,,,42.7450980392157,
Africa,,,,2020-04-13,,,21.9931271477663,
Africa,,,,2020-04-14,,,15.1125401929261,
Africa,,,,2020-04-15,,,6.30630630630631,
Africa,,,,2020-04-16,,,-3.15186246418339,
Africa,,,,2020-04-17,,,-10.427807486631,
Africa,,,,2020-04-18,,,-15.8031088082902,
Africa,,,,2020-04-19,,,-13.7362637362637,
Africa,,,,2020-04-20,,,-6.76056338028169,
Africa,,,,2020-04-21,,,-10.6145251396648,
Africa,,,,2020-04-22,,,-11.5819209039548,
Africa,,,,2020-04-23,,,-5.02958579881657,
Africa,,,,2020-04-24,,,-4.17910447761194,
Africa,,,,2020-04-25,,,-2.15384615384615,
Africa,,,,2020-04-26,,,2.22929936305734,
Africa,,,,2020-04-27,,,-10.8761329305136,
Africa,,,,2020-04-28,,,-1.5625,
Africa,,,,2020-04-29,,,7.02875399361023,
Africa,,,,2020-04-30,,,11.8380062305296,
Africa,,,,2020-05-01,,,8.72274143302181,
Africa,,,,2020-05-02,,,11.9496855345912,
Africa,,,,2020-05-03,,,19.0031152647975,
Africa,,,,2020-05-04,,,30.1694915254237,
Africa,,,,2020-05-05,,,19.047619047619,
Africa,,,,2020-05-06,,,16.4179104477612,
Africa,,,,2020-05-07,,,16.991643454039,
Africa,,,,2020-05-08,,,26.9340974212034,
Africa,,,,2020-05-09,,,30.6179775280899,
Africa,,,,2020-05-10,,,21.2041884816754,
Africa,,,,2020-05-11,,,27.8645833333333,
Africa,,,,2020-05-12,,,33.8666666666667,
Africa,,,,2020-05-13,,,25.3846153846154,
Africa,,,,2020-05-14,,,14.047619047619,
Africa,,,,2020-05-15,,,9.48081264108351,
Africa,,,,2020-05-16,,,3.01075268817204,
Africa,,,,2020-05-17,,,2.80777537796977,
Africa,,,,2020-05-18,,,-4.4806517311609,
Africa,,,,2020-05-19,,,-3.58565737051793,
Africa,,,,2020-05-20,,,2.24948875255624,
Africa,,,,2020-05-21,,,4.80167014613779,
Africa,,,,2020-05-22,,,10.7216494845361,
Africa,,,,2020-05-23,,,14.6137787056367,
Africa,,,,2020-05-24,,,17.2268907563025,
Africa,,,,2020-05-25,,,23.6673773987207,
Africa,,,,2020-05-26,,,33.6776859504132,
Africa,,,,2020-05-27,,,37.4,
Africa,,,,2020-05-28,,,39.2430278884462,
Africa,,,,2020-05-29,,,28.3054003724395,
Africa,,,,2020-05-30,,,34.7905282331512,
Africa,,,,2020-05-31,,,45.8781362007169,
Africa,,,,2020-06-01,,,52.2413793103448,
Africa,,,,2020-06-02,,,33.8485316846986,
Africa,,,,2020-06-03,,,31.7321688500728,
Africa,,,,2020-06-04,,,27.6108726752504,
Africa,,,,2020-06-05,,,38.4615384615385,
Africa,,,,2020-06-06,,,32.5675675675676,
Africa,,,,2020-06-07,,,18.1818181818182,
Africa,,,,2020-06-08,,,7.47451868629672,
Africa,,,,2020-06-09,,,15.7043879907621,
Africa,,,,2020-06-10,,,12.9281767955801,
Africa,,,,2020-06-11,,,21.9730941704036,
Africa,,,,2020-06-12,,,15.4088050314465,
Africa,,,,2020-06-13,,,21.9164118246687,
Africa,,,,2020-06-14,,,31.3929313929314,
Africa,,,,2020-06-15,,,42.4657534246575,
Africa,,,,2020-06-16,,,41.1177644710579,
Africa,,,,2020-06-17,,,44.9119373776908,
Africa,,,,2020-06-18,,,40.2573529411765,
Africa,,,,2020-06-19,,,41.41689373297,
Africa,,,,2020-06-20,,,32.7759197324415,
Africa,,,,2020-06-21,,,28.4018987341772,
Africa,,,,2020-06-22,,,17.4556213017751,
Africa,,,,2020-06-23,,,10.961810466761,
Africa,,,,2020-06-24,,,9.04794058068872,
Africa,,,,2020-06-25,,,8.19134993446919,
Africa,,,,2020-06-26,,,7.1290944123314,
Africa,,,,2020-06-27,,,0,
Africa,,,,2020-06-28,,,-3.88170055452866,
Africa,,,,2020-06-29,,,-2.455919395466,
Africa,,,,2020-06-30,,,-1.27469725940089,
Africa,,,,2020-07-01,,,-5.01547987616099,
Africa,,,,2020-07-02,,,-5.99636583888552,
Africa,,,,2020-07-03,,,-5.57553956834532,
Africa,,,,2020-07-04,,,0.881612090680095,
Africa,,,,2020-07-05,,,2.49999999999999,
Africa,,,,2020-07-06,,,10.5229180116204,
Africa,,,,2020-07-07,,,13.1052291801162,
Africa,,,,2020-07-08,,,20.013037809648,
Africa,,,,2020-07-09,,,18.2345360824742,
Africa,,,,2020-07-10,,,15.3650793650794,
Africa,,,,2020-07-11,,,17.9775280898876,
Africa,,,,2020-07-12,,,19.4496560350219,
Africa,,,,2020-07-13,,,9.34579439252337,
Africa,,,,2020-07-14,,,4.50913242009132,
Africa,,,,2020-07-15,,,-1.57523085279739,
Africa,,,,2020-07-16,,,-1.41689373297003,
Africa,,,,2020-07-17,,,6.10897083104018,
Africa,,,,2020-07-18,,,0.582010582010573,
Africa,,,,2020-07-19,,,2.35602094240839,
Africa,,,,2020-07-20,,,1.7094017094017,
Africa,,,,2020-07-21,,,6.8814855270344,
Africa,,,,2020-07-22,,,6.62251655629138,
Africa,,,,2020-07-23,,,31.8960751796573,
Africa,,,,2020-07-24,,,20.1244813278008,
Africa,,,,2020-07-25,,,27.1436086270384,
Africa,,,,2020-07-26,,,30.5882352941176,
Africa,,,,2020-07-27,,,37.3949579831933,
Africa,,,,2020-07-28,,,40.7766990291262,
Africa,,,,2020-07-29,,,42.3913043478261,
Africa,,,,2020-07-30,,,1.71835708298407,
Africa,,,,2020-07-31,,,12.5215889464594,
Africa,,,,2020-08-01,,,5.83367811336368,
Africa,,,,2020-08-02,,,-3.68194281237759,
Africa,,,,2020-08-03,,,-4.16666666666666,
Africa,,,,2020-08-04,,,-11.1796733212341,
Africa,,,,2020-08-05,,,-5.27081061432206,
Africa,,,,2020-08-06,,,14.2974866089823,
Africa,,,,2020-08-07,,,6.25479662317727,
Africa,,,,2020-08-08,,,11.6888193901486,
Africa,,,,2020-08-09,,,20.2521350142334,
Africa,,,,2020-08-10,,,19.2261667331472,
Africa,,,,2020-08-11,,,21.3731099305272,
Africa,,,,2020-08-12,,,6.25479662317727,
Africa,,,,2020-08-13,,,-4.36193222782985,
Africa,,,,2020-08-14,,,-5.95882990249187,
Africa,,,,2020-08-15,,,-8.8204410220511,
Africa,,,,2020-08-16,,,-17.8897531281704,
Africa,,,,2020-08-17,,,-20.6088992974239,
Africa,,,,2020-08-18,,,-23.1313131313131,
Africa,,,,2020-08-19,,,-13.2538822679668,
Africa,,,,2020-08-20,,,-11.4964191481342,
Africa,,,,2020-08-21,,,-12.173579109063,
Africa,,,,2020-08-22,,,-15.0095969289827,
Africa,,,,2020-08-23,,,-7.49588138385503,
Africa,,,,2020-08-24,,,-11.7572692793932,
Africa,,,,2020-08-25,,,-6.83311432325887,
Africa,,,,2020-08-26,,,-15.5703580349709,
Africa,,,,2020-08-27,,,-15.8006814310051,
Africa,,,,2020-08-28,,,-17.3152601661565,
Africa,,,,2020-08-29,,,-19.9186991869919,
Africa,,,,2020-08-30,,,-18.2101513802315,
Africa,,,,2020-08-31,,,-11.2702960840497,
Africa,,,,2020-09-01,,,-14.9036201222379,
Africa,,,,2020-09-02,,,-12.9684418145957,
Africa,,,,2020-09-03,,,-14.8710166919575,
Africa,,,,2020-09-04,,,-8.40824960338445,
Africa,,,,2020-09-05,,,-4.5121263395375,
Africa,,,,2020-09-06,,,-12.1393576483397,
Africa,,,,2020-09-07,,,-8.66523143164694,
Africa,,,,2020-09-08,,,-6.85082872928177,
Africa,,,,2020-09-09,,,-6.17563739376771,
Africa,,,,2020-09-10,,,-4.1592394533571,
Africa,,,,2020-09-11,,,-11.9515011547344,
Akrotiri and Dhekelia,OWID_AKD,2015,Asia,,,,,
Albania,ALB,2015,Europe,,,,,
Albania,ALB,,,2020-03-11,0,,,
Albania,ALB,,,2020-03-12,0.08675,,,
Albania,ALB,,,2020-03-13,0.0694,,,
Albania,ALB,,,2020-03-14,0.05783,,,
Albania,ALB,,,2020-03-15,0.04957,,,
Albania,ALB,,,2020-03-16,0.04957,,,
Albania,ALB,,,2020-03-17,0.04957,,,
Albania,ALB,,,2020-03-18,0.04957,,,
Albania,ALB,,,2020-03-19,0.04957,,,
Albania,ALB,,,2020-03-20,0.04957,,,
Albania,ALB,,,2020-03-21,0.04957,,,
Albania,ALB,,,2020-03-22,0.04957,,0,
Albania,ALB,,,2020-03-23,0.04957,,0,
Albania,ALB,,,2020-03-24,0.14886,,200,
Albania,ALB,,,2020-03-25,0.19843,,300,
Albania,ALB,,,2020-03-26,0.14886,,200,
Albania,ALB,,,2020-03-27,0.19843,,300,
Albania,ALB,,,2020-03-28,0.34729,,600,
Albania,ALB,,,2020-03-29,0.39686,,700,
Albania,ALB,,,2020-03-30,0.39686,,700,
Albania,ALB,,,2020-03-31,0.39686,,166.666666666667,
Albania,ALB,,,2020-04-01,0.49614,,150,
Albania,ALB,,,2020-04-02,0.49614,,233.333333333333,
Albania,ALB,,,2020-04-03,0.49614,,150,
Albania,ALB,,,2020-04-04,0.39686,,14.2857142857143,
Albania,ALB,,,2020-04-05,0.44657,,12.5,
Albania,ALB,,,2020-04-06,0.54586,,37.5,
Albania,ALB,,,2020-04-07,0.49614,,25,
Albania,ALB,,,2020-04-08,0.34729,,-30,
Albania,ALB,,,2020-04-09,0.34729,,-30,
Albania,ALB,,,2020-04-10,0.34729,,-30,
Albania,ALB,,,2020-04-11,0.29771,,-25,
Albania,ALB,,,2020-04-12,0.19843,,-55.5555555555556,
Albania,ALB,,,2020-04-13,0.09914,,-81.8181818181818,
Albania,ALB,,,2020-04-14,0.04957,,-90,
Albania,ALB,,,2020-04-15,0.09914,,-71.4285714285714,
Albania,ALB,,,2020-04-16,0.14871,,-57.1428571428571,
Albania,ALB,,,2020-04-17,0.14871,,-57.1428571428571,
Albania,ALB,,,2020-04-18,0.14871,,-50,
Albania,ALB,,,2020-04-19,0.14871,,-25,
Albania,ALB,,,2020-04-20,0.14871,,50,
Albania,ALB,,,2020-04-21,0.14871,,200,
Albania,ALB,,,2020-04-22,0.09914,,0,
Albania,ALB,,,2020-04-23,0.09914,,-33.3333333333333,
Albania,ALB,,,2020-04-24,0.04957,,-66.6666666666667,
Albania,ALB,,,2020-04-25,0.04957,,-66.6666666666667,
Albania,ALB,,,2020-04-26,0.04957,,-66.6666666666667,
Albania,ALB,,,2020-04-27,0.09914,,-33.3333333333333,
Albania,ALB,,,2020-04-28,0.09914,,-33.3333333333333,
Albania,ALB,,,2020-04-29,0.19843,,100,
Albania,ALB,,,2020-04-30,0.19843,,100,
Albania,ALB,,,2020-05-01,0.19843,,300,
Albania,ALB,,,2020-05-02,0.19843,,300,
Albania,ALB,,,2020-05-03,0.19843,,300,
Albania,ALB,,,2020-05-04,0.14886,,50,
Albania,ALB,,,2020-05-05,0.14886,,50,
Albania,ALB,,,2020-05-06,0.04957,,-75,
Albania,ALB,,,2020-05-07,0,,-100,
Albania,ALB,,,2020-05-08,0,,-100,
Albania,ALB,,,2020-05-09,0,,-100,
Albania,ALB,,,2020-05-10,0,,-100,
Albania,ALB,,,2020-05-11,0,,-100,
Albania,ALB,,,2020-05-12,0,,-100,
Albania,ALB,,,2020-05-13,0,,-100,
Albania,ALB,,,2020-05-14,0,,,
Albania,ALB,,,2020-05-15,0,,,
Albania,ALB,,,2020-05-16,0,,,
Albania,ALB,,,2020-05-17,0,,,
Albania,ALB,,,2020-05-18,0,,,
Albania,ALB,,,2020-05-19,0,,,
Albania,ALB,,,2020-05-20,0,,,
Albania,ALB,,,2020-05-21,0,,,
Albania,ALB,,,2020-05-22,0,,,
Albania,ALB,,,2020-05-23,0,,,
Albania,ALB,,,2020-05-24,0,,,
Albania,ALB,,,2020-05-25,0.04957,,,
Albania,ALB,,,2020-05-26,0.04957,,,
Albania,ALB,,,2020-05-27,0.09914,,,
Albania,ALB,,,2020-05-28,0.09914,,,
Albania,ALB,,,2020-05-29,0.09914,,,
Albania,ALB,,,2020-05-30,0.09914,,,
Albania,ALB,,,2020-05-31,0.09914,,,
Albania,ALB,,,2020-06-01,0.04957,,0,
Albania,ALB,,,2020-06-02,0.04957,,0,
Albania,ALB,,,2020-06-03,0,,-100,
Albania,ALB,,,2020-06-04,0,,-100,
Albania,ALB,,,2020-06-05,0,,-100,
Albania,ALB,,,2020-06-06,0,,-100,
Albania,ALB,,,2020-06-07,0.04957,,-50,
Albania,ALB,,,2020-06-08,0.04957,,0,
Albania,ALB,,,2020-06-09,0.04957,,0,
Albania,ALB,,,2020-06-10,0.04957,,,
Albania,ALB,,,2020-06-11,0.04957,,,
Albania,ALB,,,2020-06-12,0.09914,,,
Albania,ALB,,,2020-06-13,0.14871,,,
Albania,ALB,,,2020-06-14,0.09914,,100,
Albania,ALB,,,2020-06-15,0.09914,,100,
Albania,ALB,,,2020-06-16,0.09914,,100,
Albania,ALB,,,2020-06-17,0.14871,,200,
Albania,ALB,,,2020-06-18,0.19829,,300,
Albania,ALB,,,2020-06-19,0.19829,,100,
Albania,ALB,,,2020-06-20,0.29757,,100,
Albania,ALB,,,2020-06-21,0.34714,,250,
Albania,ALB,,,2020-06-22,0.39671,,300,
Albania,ALB,,,2020-06-23,0.39671,,300,
Albania,ALB,,,2020-06-24,0.39671,,166.666666666667,
Albania,ALB,,,2020-06-25,0.44643,,125,
Albania,ALB,,,2020-06-26,0.49614,,150,
Albania,ALB,,,2020-06-27,0.44657,,50,
Albania,ALB,,,2020-06-28,0.49629,,42.8571428571429,
Albania,ALB,,,2020-06-29,0.546,,37.5,
Albania,ALB,,,2020-06-30,0.69486,,75,
Albania,ALB,,,2020-07-01,0.84386,,112.5,
Albania,ALB,,,2020-07-02,0.89343,,100,
Albania,ALB,,,2020-07-03,0.99271,,100,
Albania,ALB,,,2020-07-04,1.04229,,133.333333333333,
Albania,ALB,,,2020-07-05,1.04229,,110,
Albania,ALB,,,2020-07-06,1.04229,,90.9090909090909,
Albania,ALB,,,2020-07-07,1.04229,,50,
Albania,ALB,,,2020-07-08,0.943,,11.7647058823529,
Albania,ALB,,,2020-07-09,0.89343,,0,
Albania,ALB,,,2020-07-10,0.69486,,-30,
Albania,ALB,,,2020-07-11,0.64529,,-38.0952380952381,
Albania,ALB,,,2020-07-12,0.74457,,-28.5714285714286,
Albania,ALB,,,2020-07-13,0.84386,,-19.047619047619,
Albania,ALB,,,2020-07-14,0.79429,,-23.8095238095238,
Albania,ALB,,,2020-07-15,0.79429,,-15.7894736842105,
Albania,ALB,,,2020-07-16,0.89357,,0,
Albania,ALB,,,2020-07-17,1.04243,,50,
Albania,ALB,,,2020-07-18,1.092,,69.2307692307692,
Albania,ALB,,,2020-07-19,1.092,,46.6666666666667,
Albania,ALB,,,2020-07-20,0.943,,11.7647058823529,
Albania,ALB,,,2020-07-21,0.89329,,12.5,
Albania,ALB,,,2020-07-22,0.99257,,25,
Albania,ALB,,,2020-07-23,0.94286,,5.55555555555556,
Albania,ALB,,,2020-07-24,0.94286,,-9.52380952380952,
Albania,ALB,,,2020-07-25,1.04214,,-4.54545454545454,
Albania,ALB,,,2020-07-26,1.14143,,4.54545454545454,
Albania,ALB,,,2020-07-27,1.29043,,36.8421052631579,
Albania,ALB,,,2020-07-28,1.53871,,72.2222222222222,
Albania,ALB,,,2020-07-29,1.53871,,55,
Albania,ALB,,,2020-07-30,1.48914,,57.8947368421053,
Albania,ALB,,,2020-07-31,1.53886,,63.1578947368421,
Albania,ALB,,,2020-08-01,1.43957,,38.0952380952381,
Albania,ALB,,,2020-08-02,1.34029,,17.3913043478261,
Albania,ALB,,,2020-08-03,1.38986,,7.69230769230769,
Albania,ALB,,,2020-08-04,1.38986,,-9.67741935483871,
Albania,ALB,,,2020-08-05,1.38986,,-9.67741935483871,
Albania,ALB,,,2020-08-06,1.58843,,6.66666666666667,
Albania,ALB,,,2020-08-07,1.68771,,9.6774193548387,
Albania,ALB,,,2020-08-08,1.58843,,10.3448275862069,
Albania,ALB,,,2020-08-09,1.58843,,18.5185185185185,
Albania,ALB,,,2020-08-10,1.63814,,17.8571428571429,
Albania,ALB,,,2020-08-11,1.38986,,0,
Albania,ALB,,,2020-08-12,1.43943,,3.57142857142858,
Albania,ALB,,,2020-08-13,1.29043,,-18.75,
Albania,ALB,,,2020-08-14,1.24071,,-26.4705882352941,
Albania,ALB,,,2020-08-15,1.489,,-6.25,
Albania,ALB,,,2020-08-16,1.58829,,0,
Albania,ALB,,,2020-08-17,1.43929,,-12.1212121212121,
Albania,ALB,,,2020-08-18,1.489,,7.14285714285714,
Albania,ALB,,,2020-08-19,1.34014,,-6.89655172413793,
Albania,ALB,,,2020-08-20,1.29057,,0,
Albania,ALB,,,2020-08-21,1.241,,0,
Albania,ALB,,,2020-08-22,1.04243,,-30,
Albania,ALB,,,2020-08-23,0.99271,,-37.5,
Albania,ALB,,,2020-08-24,1.092,,-24.1379310344828,
Albania,ALB,,,2020-08-25,1.19129,,-20,
Albania,ALB,,,2020-08-26,1.34014,,0,
Albania,ALB,,,2020-08-27,1.43943,,11.5384615384615,
Albania,ALB,,,2020-08-28,1.38971,,12,
Albania,ALB,,,2020-08-29,1.53857,,47.6190476190476,
Albania,ALB,,,2020-08-30,1.489,,50,
Albania,ALB,,,2020-08-31,1.489,,36.3636363636364,
Albania,ALB,,,2020-09-01,1.489,,25,
Albania,ALB,,,2020-09-02,1.53871,,14.8148148148148,
Albania,ALB,,,2020-09-03,1.638,,13.7931034482759,
Albania,ALB,,,2020-09-04,1.73729,,25,
Albania,ALB,,,2020-09-05,1.73729,,12.9032258064516,
Albania,ALB,,,2020-09-06,1.83657,,23.3333333333333,
Albania,ALB,,,2020-09-07,1.787,,20,
Albania,ALB,,,2020-09-08,1.73729,,16.6666666666667,
Albania,ALB,,,2020-09-09,1.53871,,0,
Albania,ALB,,,2020-09-10,1.29043,,-21.2121212121212,
Albania,ALB,,,2020-09-11,1.14157,,-34.2857142857143,
Algeria,DZA,2015,Africa,,,,,
Algeria,DZA,,,2020-01-02,0,,,
Algeria,DZA,,,2020-01-03,0,,,
Algeria,DZA,,,2020-01-04,0,,,
Algeria,DZA,,,2020-01-05,0,,,
Algeria,DZA,,,2020-01-06,0,,,
Algeria,DZA,,,2020-01-07,0,,,
Algeria,DZA,,,2020-01-08,0,,,
Algeria,DZA,,,2020-01-09,0,,,
Algeria,DZA,,,2020-01-10,0,,,
Algeria,DZA,,,2020-01-11,0,,,
Algeria,DZA,,,2020-01-12,0,,,
Algeria,DZA,,,2020-01-13,0,,,
Algeria,DZA,,,2020-01-14,0,,,
Algeria,DZA,,,2020-01-15,0,,,
Algeria,DZA,,,2020-01-16,0,,,
Algeria,DZA,,,2020-01-17,0,,,
Algeria,DZA,,,2020-01-18,0,,,
Algeria,DZA,,,2020-01-19,0,,,
Algeria,DZA,,,2020-01-20,0,,,
Algeria,DZA,,,2020-01-21,0,,,
Algeria,DZA,,,2020-01-22,0,,,
Algeria,DZA,,,2020-01-23,0,,,
Algeria,DZA,,,2020-01-24,0,,,
Algeria,DZA,,,2020-01-25,0,,,
Algeria,DZA,,,2020-01-26,0,,,
Algeria,DZA,,,2020-01-27,0,,,
Algeria,DZA,,,2020-01-28,0,,,
Algeria,DZA,,,2020-01-29,0,,,
Algeria,DZA,,,2020-01-30,0,,,
Algeria,DZA,,,2020-01-31,0,,,
Algeria,DZA,,,2020-02-01,0,,,
Algeria,DZA,,,2020-02-02,0,,,
Algeria,DZA,,,2020-02-03,0,,,
Algeria,DZA,,,2020-02-04,0,,,
Algeria,DZA,,,2020-02-05,0,,,
Algeria,DZA,,,2020-02-06,0,,,
Algeria,DZA,,,2020-02-07,0,,,
Algeria,DZA,,,2020-02-08,0,,,
Algeria,DZA,,,2020-02-09,0,,,
Algeria,DZA,,,2020-02-10,0,,,
Algeria,DZA,,,2020-02-11,0,,,
Algeria,DZA,,,2020-02-12,0,,,
Algeria,DZA,,,2020-02-13,0,,,
Algeria,DZA,,,2020-02-14,0,,,
